"ocupacao","porte","modalidade","numero_de_operacoes","a_vencer_ate_90_dias","a_vencer_de_91_ate_360_dias","a_vencer_de_361_ate_1080_dias","a_vencer_de_1081_ate_1800_dias","a_vencer_de_1801_ate_5400_dias","a_vencer_acima_de_5400_dias","vencido_acima_de_15_dias","carteira_ativa","carteira_inadimplida_arrastada","ativo_problematico"
"Empresário","Mais de 2 a 3 salários mínimos","Empréstimo sem consignação em folha",8,0,4197.42,261061.39,0,0,0,0,26525881,0,0
"Empresário","Mais de 2 a 3 salários mínimos","Empréstimo sem consignação em folha",58,620.09,4610.87,5138.16,1864.12,657.28,0,0,1289052,0,0
"Empresário","Mais de 2 a 3 salários mínimos","Empréstimo sem consignação em folha",5052,2580565.32,4933774.41,4580239.79,1163577.72,424835.98,234755.54,1297074.91,1521482367,2698641.15,4731706.13
"Empresário","Mais de 2 a 3 salários mínimos","Empréstimo sem consignação em folha",24,894.88,2608.2,3585.91,2229,2071.95,0,20152.27,3154221,31542.21,31542.21
"Empresário","Mais de 2 a 3 salários mínimos","Habitacional",8,93841.72,253567.79,574959.7,452883.25,1165779.57,371607.56,4686.57,291732616,0,202673.43
"Empresário","Mais de 2 a 3 salários mínimos","Habitacional",8,3867.9,9951.35,31113.17,14213.57,85772.51,160639.59,138180.8,44373889,443738.89,443738.89
"Empresário","Mais de 2 a 3 salários mínimos","Habitacional",1752,5260029.73,13635835.12,31947730.56,26364644.82,78773027.63,34607670.08,987599.23,19157653717,4219265.29,19445984.89
"Empresário","Mais de 2 a 3 salários mínimos","Habitacional",8,65251.11,176885.05,428255.48,371110.14,1196951.71,460366.17,11264.46,271008412,0,692123.54
"Empresário","Mais de 2 a 3 salários mínimos","Outros créditos",8,4934.81,13266.39,26161.85,16488.16,21348.17,0,229.35,8242873,229.35,229.35
"Empresário","Mais de 2 a 3 salários mínimos","Outros créditos",8,32117.41,44128.79,79694.78,59328.14,131595.71,15868.86,0,36273369,0,0
"Empresário","Mais de 2 a 3 salários mínimos","Outros créditos",8,0,0,0,0,0,8105.65,0,810565,0,8105.65
"Empresário","Mais de 2 a 3 salários mínimos","Outros créditos",8,69221.61,181643.59,396206.43,295278.55,503695.74,0,0,144604592,0,0
"Empresário","Mais de 2 a 3 salários mínimos","Outros créditos",7526,8357402.87,6994331.07,6680221.24,2102985.8,610774.63,127468,3432259.81,2830544342,5486165.8,13829951.8
"Empresário","Mais de 2 a 3 salários mínimos","Outros créditos",129,148371.1,332682.76,549330.82,202876.61,209822.04,54449.75,340501.37,183803445,391545.56,394556.68
"Empresário","Mais de 2 a 3 salários mínimos","Outros créditos",8,8246.5,10639.2,0,0,0,0,0,1888570,0,0
"Empresário","Mais de 2 a 3 salários mínimos","Rural e agroindustrial",8,14925.81,0,30001.64,30076.65,0,0,0,7500410,0,75004.1
"Empresário","Mais de 2 a 3 salários mínimos","Rural e agroindustrial",124,633003.71,1317921.15,1443413.35,565768.55,384395.41,328665.09,785472.29,545863955,1001260.28,1754702.41
"Empresário","Mais de 2 a 3 salários mínimos","Rural e agroindustrial",8,0,68615.67,137231.34,68615.7,0,0,66652.32,34111503,341115.03,341115.03
"Empresário","Mais de 2 a 3 salários mínimos","Rural e agroindustrial",8,173673.58,419257.97,859738.62,0,0,0,0,145267017,0,0
"Empresário","Mais de 2 a 3 salários mínimos","Rural e agroindustrial",8,23653.19,25430.58,286269.07,361945.5,0,0,0,69729834,0,682038.84
"Empresário","Mais de 2 a 3 salários mínimos","Rural e agroindustrial",8,27771.35,5287.12,83885.96,41579.3,42176.25,0,0,20069998,0,0
"Empresário","Mais de 2 a 3 salários mínimos","Veículos",2267,9688858.27,23380445.31,29987320.3,4276179.32,16350.84,38220.05,3201937,7058931109,8483152.07,10960868.5
"Empresário","Mais de 3 a 5 salários mínimos","Cartão de crédito",83,96472.66,1582548.37,18250.68,0,0,0,0,169727171,0,0
"Empresário","Mais de 3 a 5 salários mínimos","Cartão de crédito",68972,112504193.58,50547078.32,2789666.12,629122.61,614375.43,105963.58,16555163.88,18374556352,13684510.79,24414592.28
"Empresário","Mais de 3 a 5 salários mínimos","Cartão de crédito",301,49037.94,80971.7,75057.27,24080.84,27314.38,0,1816925.68,207338781,2006274.39,2059887.96
"Empresário","Mais de 3 a 5 salários mínimos","Empréstimo com consignação em folha",98,88431.39,214490.98,154758.11,582.91,0,0,2775.81,46103920,0,0
"Empresário","Mais de 3 a 5 salários mínimos","Empréstimo com consignação em folha",2890,2881564.07,7565642.62,14175627.37,6875402.71,3596669.03,0,155842.22,3525074802,682523.95,1187651.27
"Empresário","Mais de 3 a 5 salários mínimos","Empréstimo com consignação em folha",8,0,0,0,0,0,0,56080.21,5608021,56080.21,56080.21
"Empresário","Mais de 3 a 5 salários mínimos","Empréstimo sem consignação em folha",54,1118.61,3341.23,4535.78,1697.52,752.11,0,0,1144525,0,0
"Empresário","Mais de 3 a 5 salários mínimos","Empréstimo sem consignação em folha",4349,5185085.42,8787977.9,9509820.56,2793645.06,946735.76,151225.26,2130952.56,2950544252,5486604.93,8561860.88
"Empresário","Mais de 3 a 5 salários mínimos","Empréstimo sem consignação em folha",41,13391.75,24542.39,45460.6,36433.23,28449.27,0,290599.15,43887639,438876.39,438876.39
"Empresário","Mais de 3 a 5 salários mínimos","Habitacional",60,472367.74,1208517.75,2745144.51,2153731.15,5370079.92,1541186.17,65261.79,1355628903,697618.34,709396.65
"Empresário","Mais de 3 a 5 salários mínimos","Habitacional",8,13356.65,34662.38,56003.2,37075.12,70718.9,30372.89,4336.45,24652559,7502.37,7502.37
"Empresário","Mais de 3 a 5 salários mínimos","Habitacional",2579,11290061.66,29536767.02,67622939.11,54121817.38,145593557.43,50968228.19,1846313.06,36097968385,9161137.18,28120043.44
"Empresário","Mais de 3 a 5 salários mínimos","Habitacional",28,222107.26,602226.04,1295892.7,1000895.86,2934956.44,1023818.9,38090.71,711798791,244530.14,244530.14
"Empresário","Mais de 3 a 5 salários mínimos","Habitacional",8,11129.51,31272.76,69706.75,51460.25,127867.63,36703.91,0,32814081,0,0
"Empresário","Mais de 3 a 5 salários mínimos","Outros créditos",8,16622.19,44644.7,87644.68,45896.56,54914.66,4044.57,745.27,25451263,745.27,745.27
"Empresário","Mais de 3 a 5 salários mínimos","Outros créditos",8,34505.25,89384.55,191469.85,142188.1,232470.78,6351.83,0,69637036,0,0
"Empresário","Mais de 3 a 5 salários mínimos","Outros créditos",8,0,0,0,0,0,1773.49,0,177349,0,1773.49
"Empresário","Mais de 3 a 5 salários mínimos","Outros créditos",8,101413.78,230108.19,497438.49,365334.44,630732.96,0,5956.36,183098422,991.9,991.9
"Empresário","Mais de 3 a 5 salários mínimos","Outros créditos",10118,17232931.96,12345740.08,12190753.93,4365401.38,1685718.96,32588.13,5418101.81,5327123625,7922259.53,23328093.89
"Empresário","Mais de 3 a 5 salários mínimos","Outros créditos",244,580656.55,1445447.74,2479034.16,1456523.61,1450386.95,74593.44,951016,843765845,1744398.85,2060343.39
"Empresário","Mais de 3 a 5 salários mínimos","Rural e agroindustrial",8,96279.74,76882.56,346324.6,346324.57,98599.72,0,181955.72,114636691,761954.14,761954.14
"Empresário","Mais de 3 a 5 salários mínimos","Rural e agroindustrial",180,3208830.97,3989786.4,3927955.59,3084746.09,1829510.1,488479.28,1715158.63,1824446706,906028.46,1253662.19
"Empresário","Mais de 3 a 5 salários mínimos","Rural e agroindustrial",8,545569.85,658631.22,1747013.87,0,0,0,0,295121494,0,0
"Empresário","Mais de 3 a 5 salários mínimos","Rural e agroindustrial",8,25491.22,0,50982.44,25900.74,0,0,0,10237440,0,102374.4
"Empresário","Mais de 3 a 5 salários mínimos","Rural e agroindustrial",8,378088,598781.66,1575282.91,948653.89,409424.6,0,102438.5,401266956,0,0
"Empresário","Mais de 3 a 5 salários mínimos","Rural e agroindustrial",8,0,0,66788.58,0,0,0,117496.96,18428554,117496.96,117496.96
"Empresário","Mais de 3 a 5 salários mínimos","Veículos",3015,15496571.73,37498119.89,47356387.87,7559003.85,29189.14,33010.77,2812946.43,11078522968,7392879.45,11377049.15
"Empresário","Mais de 3 a 5 salários mínimos","Veículos",8,0,0,0,0,0,0,30832.46,3083246,30832.46,30832.46
"Empresário","Mais de 5 a 10 salários mínimos","Cartão de crédito",240,254663.52,2071419.4,31375.15,0,0,0,0,235745807,0,14507.75
"Empresário","Mais de 5 a 10 salários mínimos","Cartão de crédito",90341,235818445.14,105912044.68,5249470.55,1042790.43,642466.52,54199.09,29992589.71,37871200612,24683105.57,44853437.02
"Empresário","Mais de 5 a 10 salários mínimos","Cartão de crédito",238,71362.03,128013.68,180942.01,96357.1,131673.02,0,1954606.35,256295419,2411030.51,2463285.65
"Empresário","Mais de 5 a 10 salários mínimos","Empréstimo com consignação em folha",26,15241.16,36422.32,25431.32,179.99,0,0,0,7727479,0,0
"Empresário","Mais de 5 a 10 salários mínimos","Empréstimo com consignação em folha",1810,2822150.59,7420748.85,14252531.75,6320039.11,3616916.6,0,111542.02,3454392892,450268.92,1168391.38
"Empresário","Mais de 5 a 10 salários mínimos","Empréstimo com consignação em folha",8,3814.82,7409.46,20566.64,18290.15,20042.8,0,88683.17,15880704,158807.04,158807.04
"Empresário","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",8,114449.52,52178.86,89502,0,0,0,0,25613038,0,0
"Empresário","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",30,1359.61,6776.96,9775.44,6363.92,7567.24,0,0,3184317,0,0
"Empresário","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",5324,12880653.91,24259450.26,26222488.55,7404804.01,1430327.02,354423.45,4116016.99,7666816419,12109569.56,20510655.12
"Empresário","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",29,11983.88,27507.8,61766.05,45332.16,46689.03,0,412872.64,60615156,606151.56,606151.56
"Empresário","Mais de 5 a 10 salários mínimos","Habitacional",104,1114860.15,2908952.89,6571576.21,5121600.6,12312392.16,3746702.97,89854.1,3186593908,515427,2309760.12
"Empresário","Mais de 5 a 10 salários mínimos","Habitacional",8,3618.91,10108.24,26204.21,821.17,0,0,3470.44,4422297,0,0
"Empresário","Mais de 5 a 10 salários mínimos","Habitacional",3778,26850513.71,70742857.06,160341373.13,125832341.73,320600755.03,97624155.66,3514160.57,80550615689,12684143.83,60218790.33
"Empresário","Mais de 5 a 10 salários mínimos","Habitacional",44,398818.77,1057365.6,2554529.16,2195682.4,6914622.73,2744132.89,165825.19,1603097674,887447.67,3844996.03
"Empresário","Mais de 5 a 10 salários mínimos","Habitacional",8,79380.55,219520.98,468584.68,336226.42,678163.6,123059.1,0,190493533,0,0
"Empresário","Mais de 5 a 10 salários mínimos","Habitacional",8,12645.73,33883.96,80275.74,60881.29,150933.19,45476.76,401.78,38449845,401.78,401.78
"Empresário","Mais de 5 a 10 salários mínimos","Outros créditos",16,133426.62,356567.74,716976.87,448561.72,701733.51,40532.97,0,239779943,0,0
"Empresário","Mais de 5 a 10 salários mínimos","Outros créditos",36,207515.35,560949.23,1155997.02,818546.79,1401806.31,105769.01,0,425058371,0,0
"Empresário","Mais de 5 a 10 salários mínimos","Outros créditos",24,121891.78,239142.37,494628.03,339237.15,537455.46,0,23008.05,175536284,23008.05,23022.98
"Empresário","Mais de 5 a 10 salários mínimos","Outros créditos",12468,33728993.87,21169659.6,20125397.34,6342354.75,3771837.39,421475.61,9630510.49,9519022905,14244038.65,38968158.11
"Empresário","Mais de 5 a 10 salários mínimos","Outros créditos",273,1103453.51,2591861.7,5001505.1,3201542.99,3722969.27,112230.14,1403616.63,1713717934,2501229.79,3871126.8
